ssn,nif,nome,telefone,morada,data_nasc
64210340497,306712039,Ema Gaspar,912684018,"Rua do Varejão 39, 0293-675 Tomar",1924-04-12
73377431490,386067613,Carlos Rodrigues,931044667,"Travessa Tavares 60, 7751-548 Torres Vedras",1937-07-01
21601248780,205922653,Rita Brito,960043787,"Alameda Correia 4, 8947-869 Porto",1988-06-19
21458862343,314014415,Vera Gaspar,936747606,"Rua Joaquim Oliveira 937, 4965-348 Caldas da Rainha",1975-09-28
84137914717,345529855,Amélia Araújo-Oliveira,967787010,"Rua da Quinta de São João Baptista 31, 8738-029 Tondela",1964-04-02
93301005179,185778807,Vítor Ramos,964455843,"Travessa de Lourenço 7, 4294-341 Paços de Ferreira",1996-05-15
66321606361,344652864,Bruno Neves,961997025,"Largo de Azevedo 36, 7485-628 Alverca do Ribatejo",1971-09-04
95610842488,355294604,Mafalda Pinto,937885954,"Alameda Guilherme Miranda 86, 3110-036 Almeirim",2019-04-12
13331650869,346421549,Ariana Cardoso,911174259,"Alameda do Parque 50, 9978-323 Abrantes",1979-01-28
55695834806,169453170,Bruno Leite,965657079,"Alameda Mário Ruivo 189, 5173-130 Porto Santo",1929-04-11
80338200520,243324997,Luísa Neves,969197866,"Alameda Costa 81, 5534-591 Maia",2005-01-31
73887719777,256730916,Jéssica de Figueiredo,933034823,"Avenida do Mar 5, 6044-483 Marinha Grande",1930-02-03
22291847585,260557136,Sérgio Loureiro,934628510,"Travessa Oliveira 557, 8941-128 Barreiro",1967-07-01
33021305391,131668397,Juliana Pinho,961004747,"Travessa do Báltico 147, 7671-444 Espinho",1912-07-14
21122093907,283072799,Hugo Oliveira-Mendes,936702523,"Travessa Sofia Oliveira 836, 6253-585 Faro",1997-03-03
53712161062,185432112,André Vicente,931651379,"Travessa de Batista 80, 6272-916 Ourém",1919-01-11
59089605974,132302282,Isabela Magalhães,935881805,"Avenida de Tavares 17, 5280-899 Tavira",1926-02-04
80858541998,290547293,Manuel Castro,919430046,"Rua Torres 9, 8367-408 Alcobaça",1957-03-08
64400064376,341431047,Amélia Gaspar,916192184,"Praça Luís Soares 68, 9144-439 Agualva-Cacém",1976-12-09
45453031986,221958912,António Martins,913850616,"Praça Andrade 22, 2860-018 Miranda do Douro",1981-01-29
56991155892,149215819,Bruna Monteiro,960745682,"Alameda Filipa Nunes 11, 1300-129 Covilhã",1959-01-21
80549056570,204637358,Benedita Vieira,966365336,"Rua dos Mastros 192, 5342-270 Aveiro",1916-04-01
54054625977,302344406,Naiara Macedo,932345227,"Largo de Martins 957, 7411-602 Vale de Cambra",1929-11-28
61757971320,310773528,Ivan Baptista,962441729,"Largo Martins 74, 3411-180 Barcelos",2018-12-13
55206704056,143564273,Noa Fernandes-Sá,932705859,"Avenida de João Augusto Ribeiro 54, 2909-249 Oliveira do Hospital",1981-08-28
60305140441,332175186,Maria Pereira,916272777,"Travessa Sá 794, 7332-282 Guimarães",1928-03-03
70610410089,269355092,Lúcia Branco,917471732,"Rua de Moreira 42, 0526-531 Faro",1960-07-11
52380156914,289370893,Fernando Antunes,918525107,"Rua Mendes 60, 5280-512 Espinho",2020-04-17
64119979317,100167401,Luciana Araújo,939641881,"Largo José Freitas 218, 1788-498 Peniche",1992-10-15
38770786194,395857969,Iara Sá,933842861,"Rua do Alto do Varejão 39, 0434-162 Matosinhos",1964-06-16
25908890501,177266884,Erica Loureiro,930568022,"Avenida Miranda 92, 3282-955 Barreiro",2014-05-25
51873679767,256051019,Fábio Moreira,913773694,"Largo Ribeiro 16, 3845-499 Fundão",1925-08-05
50114433377,133518184,Petra Gomes,969048749,"Alameda Brito 43, 5119-206 Fiães",2000-05-23
12516640663,253541620,Emília Leal,966758175,"Largo Jesus 64, 2617-869 Ourém",1929-12-27
36901989629,363969765,Francisca Santos,930208063,"Avenida Lara Carneiro 227, 6266-251 Mealhada",1984-11-17
85483799059,156673671,Flor-Rita Henriques,962638973,"Rua de Campos 57, 0481-007 Faro",1908-11-07
20034091409,116987588,Benedita Figueiredo,964626368,"Avenida de Moreira 13, 9518-181 Santa Cruz",1982-11-18
86649213208,359744911,Bárbara Martins,965974756,"Avenida Lourenço Leal 152, 1051-734 Valbom",1964-04-05
62237707188,129890021,Anita Matos,930860840,"Rua de Batista 1, 6597-215 Ponte de Sor",1935-06-07
64318812171,202263198,Sérgio Martins,968941368,"Avenida de Macedo 54, 9278-694 Santarém",2019-01-19
57313923182,197678095,Xavier Freitas,931030702,"Rua de Cunha 7, 3677-762 Oliveira de Azeméis",1933-07-22
30026780356,245545892,Sérgio Morais,968801404,"Rua de Vaz 4, 0351-489 Oliveira do Bairro",1982-12-20
84802479326,312246031,Diego Antunes,962766811,"Praça de Magalhães 118, 5031-784 Estarreja",1935-02-28
91437402772,156943165,Dinis Loureiro-Gonçalves,916849599,"Rua Larissa Borges 37, 6134-703 Marco de Canaveses",2009-09-25
87795629415,284224488,Soraia Fernandes,967504894,"Rua André Mendes 73, 5681-512 Fátima",1958-10-14
93280128062,148786963,Nicole Neto,910332331,"Avenida Nelson Gomes 15, 7478-914 Esposende",1938-08-08
10519684928,160716702,Bryan Campos,918684150,"Rua Duarte Sá 15, 6730-347 Cantanhede",1976-11-23
78809956988,198466898,Eduardo Carvalho,933515189,"Rua Francisco Cardoso 3, 2254-718 Tavira",2008-01-19
63872917645,138333895,Maria Pires,934197817,"Avenida de Borges 884, 4308-840 Elvas",1941-03-08
79440528503,340230475,Pilar Machado,938368832,"Avenida Leonor Abreu 909, 7184-909 Anadia",1926-01-07
97453869230,284940501,Inês Morais,961514936,"Rua de Moradais Populares do Carriçal 54, 2310-479 Maia",2001-02-27
44387243006,219711158,Larissa de Leite,939806628,"Largo de Mota 29, 3502-590 Vizela",1912-11-03
27918404204,284031311,Francisco Freitas,912567721,"Travessa Joel Miranda 1, 0343-200 Vila Nova de Famalicão",1946-11-11
44910777925,183421104,Mário Tavares,918961030,"Largo Mateus Vieira 182, 6916-013 Tavira",2003-08-14
52071665885,386531309,Tiago Leal,932098088,"Travessa de Costa 74, 6021-029 Anadia",1925-11-15
26310239669,256183819,Anita Gomes,918575786,"Praça Eduardo Moreira 16, 9423-282 Viana do Castelo",1914-07-20
30712478426,383994501,Renata de Freitas,915662262,"Avenida Madrid 69, 9233-964 Sabugal",1944-02-19
94311473468,299494417,António Tavares,915061372,"Avenida Francisco Martins 5, 1105-386 Valpaços",1944-10-10
14665818793,284522056,Pedro Ramos,934068214,"Avenida de São Lourenço 55, 5959-812 Lixa",1999-09-27
83841700760,175565239,Gabriela do Correia,915142340,"Avenida da Rua Duque de Palmela 17, 6560-496 Lamego",1952-07-19
24897646986,376640602,Joaquim Martins,917939769,"Alameda Andrade 89, 3928-093 Póvoa de Varzim",2002-06-30
15335700516,220625432,Filipa Cardoso,934375033,"Largo Leite 227, 7496-940 Odivelas",1999-01-19
13822481071,318291799,Kévim Castro,965771890,"Travessa Paulo Simões 62, 6942-893 Abrantes",1994-12-14
77700316829,144931246,Lorena Gomes,916792284,"Travessa Soares 74, 5841-643 Olhão",2018-09-03
17461597050,267630963,Lucas Branco,914395909,"Avenida Júlia Correia 203, 2847-316 Estremoz",2004-06-09
29725812361,348007073,Francisco Mota,969582897,"Avenida Clara Oliveira 50, 4413-581 Lagoa",1999-06-14
25319566989,121705261,Martim Leal,911346803,"Avenida Antunes 326, 4538-225 Alcobaça",1949-06-27
11829589940,128359405,Artur Neto-Mota,930004320,"Praça Nogueira 71, 7500-613 Miranda do Douro",1990-06-02
77371271669,385179939,Bárbara Ferreira,934274116,"Avenida Lourenço 49, 9085-432 Vila Nova de Santo André",1939-10-18
29993141420,343819893,Naiara Faria,912825065,"Avenida Helena Teixeira 793, 4516-862 Quarteira",1925-10-14
72793579429,149396310,Ema Ferreira,917395474,"Avenida das Fontainhas 67, 7739-884 Gondomar",1918-09-12
42046154175,287154821,Pilar Loureiro-Loureiro,966748926,"Rua Carlota Araújo 31, 0501-924 Reguengos de Monsaraz",2008-02-11
69017626610,261983523,Alexandre do Ferreira,916590019,"Travessa de Leal 916, 9136-165 Lagos",1990-04-07
56269249600,364140513,Renato Lourenço,963031744,"Avenida Jesus 60, 8438-094 Peniche",1968-10-24
26716904562,286691745,Lara Lourenço,936734141,"Avenida Afonso Nascimento 52, 8498-825 Horta",1989-05-06
19187795248,337172504,Álvaro Costa,964877012,"Rua Correia 59, 8361-616 Maia",2024-01-19
71630431710,212843951,Alícia-Mafalda Marques,917127952,"Alameda Edgar Barros 54, 5744-319 Matosinhos",1977-03-05
63112764999,384783470,Jéssica Loureiro-Morais,917712668,"Rua de Assunção 97, 1779-116 São João da Madeira",1939-03-17
93004431418,114313836,Bruna Azevedo,931270385,"Rua Francisca Soares 57, 3726-614 Torres Vedras",1972-11-07
18674715747,391011898,Ariana Mendes,969460596,"Alameda de Rodrigues 741, 1049-058 Elvas",1955-10-22
64856407418,269463387,Violeta Rodrigues,935866637,"Rua Kelly Mendes 91, 7253-545 Lamego",1968-05-20
15854123085,229850485,William Vieira,912566557,"Travessa da Ribeira 73, 0833-854 Viana do Castelo",1974-04-30
95553028794,357841319,Gil Brito,931726110,"Alameda Melo 98, 5397-279 Elvas",1983-02-27
71875978325,110181633,Vasco Assunção-Gomes,968978507,"Travessa Ariana Moreira 42, 2934-674 Vila do Conde",1915-03-05
27762484572,142084166,Isabel Simões,968159544,"Rua Campos 696, 6146-190 Setúbal",1968-12-21
92199114274,114979229,Gaspar Torres,919488739,"Rua de Lima 7, 6198-773 Albufeira",1937-02-13
41746808881,140549062,Alice Moura,965846311,"Avenida Leal 38, 6163-244 Ribeira Grande",1930-02-16
83853994959,163312432,Artur Gomes,966106424,"Rua Emma Marques 323, 5289-551 Viseu",1939-03-29
65395989672,203607438,Mélanie Gonçalves,919920514,"Avenida Henriques 9, 7834-030 Lisboa",1955-05-14
34719914206,275720803,Vicente Moura,918646271,"Largo de Moreira 79, 4823-663 Santa Comba Dão",1928-03-03
16439817368,169567865,Pedro Gaspar,932504586,"Rua de Amaral 119, 7423-902 Oliveira de Azeméis",2004-03-04
79570265392,193755071,William Lima,968270675,"Praça Frederico Azevedo 49, 3562-669 Faro",1958-08-12
72262197209,166586842,Martim Ferreira,969650474,"Avenida Luana Borges 475, 2044-809 Mêda",1989-11-11
61916172947,339659582,Luana Domingues-Lopes,918987736,"Rua Tavares 89, 1897-087 Lamego",2017-01-19
68257316032,377942234,Maria Oliveira,918469244,"Rua do Varejão 7, 4853-018 Queluz",1945-04-10
19999824039,103958100,Edgar Neves,969690492,"Travessa Isaac Abreu 60, 6712-429 Guimarães",1981-05-08
83874069206,278501279,Érica Nogueira,930650709,"Avenida de Batista 56, 3336-247 Montijo",1984-12-10
65357793984,240239630,Kevin Paiva,918297279,"Rua Amaral 107, 1826-829 Santarém",1974-03-10
22016682084,337509771,Samuel Araújo,935460851,"Praça Pinho 19, 1415-151 Mêda",1996-03-13
68217553897,113905800,Laura-Salomé Freitas,966901615,"Rua do Pinheiro 6, 5795-721 Caniço",1929-05-01
94131407153,183373669,Noa Vieira,969257757,"Largo Castro 555, 7983-988 Moura",1913-06-12
11880600744,114646761,Fábio Santos,963519491,"Rua da Ponte da Lama 97, 1522-432 Sabugal",1968-07-10
82467693128,247809509,Salomé Mota,935545356,"Avenida de Lopes 16, 3047-113 Marco de Canaveses",1967-03-15
43897029327,191597448,Paulo do Moreira,910586663,"Rua de Domingues 173, 7545-492 Porto Santo",1939-01-18
38333960552,287960808,Matilde Fonseca,910105944,"Rua do Varejão 79, 6238-320 Vila Nova de Gaia",1972-08-06
82024236976,103234411,Daniel Lopes,967017565,"Alameda Professor Francisco Caldeira Cabral 93, 9260-258 Chaves",1936-09-09
62542054089,383931071,Sebastião Barros,962104923,"Praça de Morais 768, 5047-036 Gouveia",1988-08-24
76420094588,222760837,Fabiana Domingues,964213809,"Avenida Mateus Monteiro 58, 6810-368 Santa Maria da Feira",1990-04-11
45567001830,189028293,Melissa do Cunha,964304170,"Avenida Dom Afonso Henriques 12, 8077-546 Moura",2021-02-01
23695958922,394684498,Rafael Pinho,936245466,"Travessa Marco Vieira 22, 9441-498 Lisboa",1976-01-07
73367981325,365202731,Santiago da Carvalho,937610286,"Largo da Carvalhosa 195, 1446-192 Caniço",1909-04-24
79663678189,292965373,Vítor Nogueira,960787421,"Alameda de S. Francisco de Borja 72, 3991-769 Praia da Vitória",2021-11-10
76567411101,306900629,Nelson Pacheco,938800885,"Rua de Neves 13, 9253-564 Vila Real de Santo António",2016-02-22
78122642921,328027719,Letícia Amaral,933977314,"Rua dos Navegadores 56, 5055-705 Silves",1911-01-12
41045046718,288408323,Rodrigo Tavares,912700864,"Travessa de Freitas 889, 4000-354 Oliveira do Bairro",1929-08-08
38263016526,226778289,Diogo da Barbosa,931482676,"Rua Moura 768, 6165-708 Sintra",1946-07-01
64290322756,107053397,Raquel Pinho,931811908,"Largo de Cardoso 53, 4851-951 Valongo",1948-08-01
76993584894,183954859,Wilson Paiva-Loureiro,916871572,"Praça Alves 48, 1690-999 Aveiro",1982-11-30
16905162338,176440217,Tiago Campos,936412453,"Largo do Carvão 291, 5434-924 Ílhavo",1962-10-21
10285541617,128301687,Luís Martins-Gomes,935382263,"Alameda da Fonte da Moura 24, 4417-389 Covilhã",2020-01-13
10441826230,131586659,João Neves,963028517,"Praça de Campos 48, 8618-202 Leiria",2009-10-10
92994671097,362549278,Laura Rocha,938536431,"Alameda de Carneiro 60, 7966-200 Ovar",1909-12-24
76117708083,285743935,Santiago Borges,916886989,"Avenida Nelson Gaspar 49, 8495-409 Horta",1970-05-30
39993248845,301692322,Inês do Gomes,930268517,"Rua de Simões 72, 9795-413 Valpaços",1962-12-06
25856177684,372604699,Emanuel Figueiredo,914248834,"Avenida Marta Freitas 77, 0507-700 Vila Real",2016-04-22
95526345956,285651459,Victória Batista,932075872,"Avenida Pequeno 6, 9040-619 Oliveira do Bairro",1959-05-10
69148939361,175717314,Nádia Figueiredo-Magalhães,933525660,"Rua Loureiro 9, 3073-070 Tarouca",1951-08-16
50008176820,394208290,Luciana Araújo,918283913,"Alameda da Graça 150, 6945-705 Braga",1943-02-06
25859536678,189687126,Carolina-Rafaela Simões,938054416,"Rua Ângela Monteiro 1, 9002-972 Figueira da Foz",1934-01-29
40158418611,207782487,Manuel Branco,961687638,"Praça Sebastião Pinheiro 12, 3398-497 Esposende",2021-01-19
75147683034,230467580,Fábio Costa,914738261,"Alameda Pinho 40, 5819-210 Tarouca",1992-04-21
27402478436,321517692,Rodrigo Correia,965191187,"Alameda de Pinheiro 16, 8846-390 Paredes",1926-06-17
62767402813,135443701,Xavier Melo-Martins,917529042,"Rua de Ribeiro 689, 6390-072 Porto",2001-07-20
39037780902,144485372,Paulo Neves,931152477,"Rua de São Lourenço 399, 7594-173 Espinho",1972-12-01
32129435843,172315961,Gustavo Cruz,938021498,"Alameda Sá 53, 8119-665 Gafanha da Nazaré",1925-01-29
44691656689,109106865,Flor Henriques,930317991,"Rua do Viso 94, 1738-360 Porto Santo",1938-03-28
80418209608,295434238,Sofia Miranda,930638959,"Rua Andrade 792, 7599-252 Vila Real de Santo António",1995-07-16
52926479682,135874701,Kelly Vaz,968573600,"Travessa Débora Carneiro 95, 2130-834 Santarém",1991-03-16
78007207763,339026684,Diogo do Vicente,931284327,"Rua de Sousa 14, 7942-994 Moura",1958-02-28
69896611039,306813909,Artur Sousa,912370716,"Alameda Gil Garcia 66, 1374-744 Tondela",1930-03-10
43412395733,273386410,Paulo Carneiro,939179143,"Avenida dos Bacalhoeiros 23, 1560-563 Lisboa",1932-12-12
58289308740,284815738,Erica Vicente,960183335,"Rua do Anjo da Guarda 94, 9424-925 Bragança",2008-11-25
99370644899,228616021,Filipe Pinho,961852896,"Rua Núria Freitas 870, 8092-666 Vale de Cambra",2014-08-09
88630216955,247909552,Miguel Freitas,918122421,"Avenida Luís Figueiredo 11, 1074-815 Vendas Novas",1940-01-20
46791356079,272742690,Vicente Soares,964202718,"Praça de Gomes 6, 7471-241 Paredes",2022-07-15
93215878874,262780424,Helena Borges,968098128,"Largo Gaspar 12, 6348-596 Seia",1957-05-24
42785470952,141550602,Leandro Melo,916338130,"Rua Neves 42, 2841-894 Maia",1946-05-31
97469467324,166231797,Kévim Barbosa,964633673,"Avenida de Faria 66, 3063-636 Santa Maria da Feira",1985-08-14
13145041200,137200340,Mário Domingues,966007358,"Avenida de Branco 56, 3478-164 Guarda",1933-12-15
28618199893,309991499,Luís Leal,918948439,"Rua Ângelo Miranda 224, 6743-602 Sines",1943-09-09
12795491777,218319238,Edgar Gonçalves,931028555,"Rua de Ferreira 78, 2686-801 Tavira",1988-09-24
41503125789,196115893,Letícia Martins,911191194,"Travessa Tatiana Guerreiro 165, 9050-501 Sines",2013-07-22
69119620352,163438129,Nádia Torres,930881800,"Praça Mélanie Leite 41, 2719-359 Abrantes",1934-12-12
49418400053,104069723,Mafalda Nunes,966453545,"Rua Garcia 10, 2425-415 Sines",1921-10-07
18553034102,207643111,Henrique Rocha,963472475,"Largo Ducla Soares 62, 0824-464 Caniço",1914-03-11
79028352374,279243684,Mia Branco,969657646,"Rua do Carregal 30, 3741-011 Tavira",2006-03-06
20501083539,306403942,Núria-Ema Freitas,968246726,"Avenida Carlos Tavares 7, 7257-588 Santana",1931-07-03
63030493829,277918963,Emanuel Soares,917649168,"Travessa Miranda 88, 1061-043 Viseu",1936-02-10
64674999689,184223877,Vera-Mia Domingues,915578972,"Alameda Matos 1, 7778-908 Mealhada",1997-12-01
45483748735,100725359,Brian Antunes,962962209,"Praça Rocha 164, 1533-073 Quarteira",1936-08-21
27859004376,317164408,Jaime Pinheiro,965853366,"Rua Ivan Nascimento 31, 5011-680 Viseu",1925-03-23
82693146280,111180181,Ariana Gomes,964253276,"Travessa de Moreira 38, 4695-628 Pombal",1952-05-26
69117192995,138018341,Violeta Nunes,914488548,"Avenida de Branco 17, 1946-885 Braga",1972-03-09
10662648060,160314942,Adriana Pinho,935206375,"Largo da Lingueta 5, 6931-380 Portimão",1940-02-11
55918583017,175330325,Ismael Soares-Paiva,915069932,"Travessa Ribeiro 87, 4814-759 Santarém",1940-04-25
68057702070,337384225,Vera Esteves,967023079,"Travessa de Amorim 58, 1340-961 Lagoa",1991-09-12
86055172655,117968406,Rúben Lima,930523098,"Rua de Pires 831, 8049-952 Montijo",1936-03-27
88226436369,336518102,Margarida Gomes,939694638,"Avenida Ismael Amorim 176, 3444-767 Horta",1909-06-26
14461672973,303134865,Valentina-Anita Pereira,969473316,"Praça de Morais 47, 4734-044 Lisboa",1951-12-13
29208880812,350911323,Kelly Guerreiro,967272225,"Avenida Henriques 205, 0444-639 Póvoa de Santa Iria",1941-02-08
94425555604,306782477,Raquel Assunção,917074272,"Rua Batista 3, 2093-142 Mirandela",1978-12-22
62987969893,168477174,Márcio Macedo,964862655,"Avenida Batista 49, 7263-267 Caniço",2002-09-23
19527884373,290666493,Beatriz Antunes,915541904,"Travessa Andrade 206, 6956-803 Quarteira",2021-12-02
84797762770,358867819,Ana Costa,966577433,"Avenida de Amorim 90, 7004-296 Praia da Vitória",1999-02-21
20719159706,126197281,Salvador Vieira,915199918,"Travessa de Antero de Figueiredo 5, 9780-103 Cantanhede",1971-07-20
49018500054,323947688,Letícia Jesus-Henriques,919534442,"Largo de Leite 111, 8128-248 Mirandela",1968-05-11
48492941598,100559179,Ana Baptista,961539093,"Avenida Vitória Santos 2, 2206-570 Peso da Régua",1935-12-02
59777627422,202541054,Ana Gomes,934248051,"Alameda Mariana Monteiro 84, 8186-518 Maia",1990-11-19
86978358815,197580100,Fabiana-Victória Costa,915196545,"Rua Mário Soares 47, 3078-527 Almeirim",1981-12-05
55338206641,371826983,Lisandro Vaz,915375654,"Praça Gabriela Oliveira 16, 3796-090 Tarouca",1942-06-11
11718722692,196120414,David Ribeiro,960394440,"Largo Emma Santos 99, 9691-109 Póvoa de Santa Iria",1984-02-09
67712781021,139441418,Tomé Lopes,912094144,"Avenida Freitas 26, 7538-409 Miranda do Douro",2005-12-13
62304942963,174119439,Manuel Morais,912709100,"Avenida da Raposa 99, 2446-472 Vila Real de Santo António",2011-12-27
72153281476,124460437,Carminho Paiva,917033667,"Travessa das Andrezas 78, 5981-698 Horta",1973-03-29
58301799648,176014462,Lorena Faria-Henriques,966237212,"Avenida do Moreda 14, 5590-429 Coimbra",1959-12-12
47438657963,137468041,César Machado,963925973,"Rua de Anjos 18, 3241-503 Vila Nova de Gaia",1955-12-17
50820329620,269250175,Diana Almeida,918113818,"Rua de Neto 5, 9308-921 Vila Nova de Santo André",1981-03-03
53691042300,381902890,Edgar do Guerreiro,960818862,"Avenida de Coelho 32, 1497-733 Montemor-o-Novo",1926-10-12
31410188346,179132147,Ângela Monteiro-Magalhães,962856499,"Largo Ismael Pires 957, 2045-596 Castelo Branco",1961-07-05
59047652167,320670400,Inês Guerreiro,967271901,"Avenida Anjos 565, 5224-190 Trancoso",1956-05-03
31636364514,306749384,Carminho Ramos,963850276,"Avenida Luís Esteves 87, 6986-917 Loures",1915-11-29
96670390736,202831046,Luana Garcia,961418072,"Avenida Castro 12, 7336-088 Tondela",1936-10-02
23760172084,118794946,Jéssica Ferreira,968412082,"Avenida do Dr. Nuno Pinheiro Torres 292, 5563-007 Covilhã",1963-05-14
43765659632,276742845,Mafalda Rocha,918514846,"Alameda de Guerreiro 218, 6264-266 Paços de Ferreira",1958-04-16
33835337740,198327151,Yasmin Rocha-Torres,962258110,"Alameda Luís Faria 45, 9200-759 Castelo Branco",2008-03-11
74198556304,398847224,Marta Domingues,933726804,"Alameda Sá 61, 2991-862 Rio Maior",1924-10-26
36207310413,265868411,Marta Marques,939941234,"Rua Maria da Luz Ponces de Carvalho 4, 5771-299 Ílhavo",1946-10-25
48735460769,212430492,Amélia Coelho,963875191,"Alameda Silva 11, 4166-329 Macedo de Cavaleiros",2004-06-07
42389644423,233831581,Catarina Campos,917564265,"Rua Henriques 3, 8890-658 Beja",1955-01-23
58930012397,342076387,Gaspar Pinto,960935882,"Avenida Daniela Campos 13, 3052-479 Pinhel",1984-11-22
88722139700,232049221,Edgar Sá,915387112,"Alameda Emma Lima 9, 1807-975 Espinho",1941-01-15
87005610839,261345829,Inês Vaz,961319843,"Alameda Lima 99, 5749-916 Miranda do Douro",1913-05-04
11837358468,305880315,Leandro Carneiro,918081721,"Rua Oliveira 9, 3258-748 Funchal",2000-06-30
67115787402,311921017,Marta Matias,967865609,"Rua de Moura 27, 4278-227 Esposende",1965-08-16
62249369813,328480486,Joana Henriques,918731952,"Rua de D. Afonso Henriques 5, 9174-029 Estarreja",2001-09-25
50138183465,240917489,Alice-Emília Teixeira,931593533,"Avenida Adriana Pacheco 45, 8785-414 Viseu",1912-10-11
69957208068,293235099,Igor Costa,930776542,"Avenida de Sá 314, 8270-642 Amadora",1913-10-05
19584718115,130282765,Luca do Almeida,915420774,"Avenida de Assunção 84, 3870-537 Albufeira",1985-11-12
99273683400,101602069,Ângela Ribeiro,914289563,"Alameda Erika Abreu 76, 4588-518 Vila Real",1947-06-22
36673514810,242465450,Álvaro Cunha,963753994,"Largo de Esteves 92, 7593-945 Abrantes",2012-06-29
34500408066,391088771,Edgar Gaspar-Gonçalves,967837453,"Largo da Galega 92, 1390-259 Paredes",2000-09-24
14247207240,244755317,Fabiana da Marques,930992030,"Praça Gonçalves 6, 1708-064 Trofa",1962-01-09
68585141812,138894341,Vicente Pinheiro,934733773,"Praça Sebastião Freitas 96, 5670-330 Seia",2008-03-26
27236695270,322458509,Jéssica-Alexandra Torres,932229841,"Alameda Moreira 168, 3889-863 Ílhavo",2014-12-04
90363595362,165527675,Mauro da Barros,915272474,"Avenida de Mota 167, 0603-952 Ovar",1996-03-04
46452802372,322520439,Eva Martins-Macedo,937878390,"Praça Fábio Rocha 82, 4212-404 Guarda",1939-11-18
64709315353,135144594,Jéssica de Moreira,938840349,"Largo da Igreja 25, 4604-295 Tondela",1977-11-23
77666903584,322085691,Pilar Lima,939387513,"Praça de Rocha 29, 0295-706 Mirandela",2008-04-22
50372815138,126170697,Joaquim Miranda,938725486,"Alameda Erica Abreu 93, 1964-056 Barreiro",1955-07-13
58555188909,286935881,Alícia Neto,932627439,"Rua Campos 94, 8530-644 Oliveira do Bairro",1946-06-12
67053162221,153436269,Joel Figueiredo,938362405,"Travessa da Lingueta 11, 8617-835 Covilhã",1969-08-01
37128840443,139714815,Teresa Mendes,930743961,"Rua Faria 34, 6185-813 Santiago do Cacém",2005-04-11
48307359373,209661557,Micael Mota,966698731,"Largo Lopes 47, 2304-435 Ponta Delgada",1911-08-06
21162824302,264311247,Pedro do Guerreiro,969720935,"Rua Andrade 120, 2878-304 Praia da Vitória",1925-07-15
64858169885,184506306,Pedro Gonçalves,916416446,"Rua Sara Abreu 477, 0187-044 Fundão",1995-11-21
41552051466,231518999,Mafalda-Petra Machado,934151620,"Travessa Luca Leal 88, 6527-021 Esmoriz",1919-01-20
12912896256,347684528,Fábio Nascimento,910022060,"Avenida Silva 61, 5191-233 Vila Nova de Famalicão",2000-03-19
45047718938,318898946,Carolina Fonseca,961253607,"Largo Bruno Barros 13, 8823-192 Felgueiras",1938-02-10
20060154657,268696857,Miriam da Coelho,961276703,"Alameda Rocha 10, 7605-042 Esmoriz",2007-06-15
12746031197,350501058,Bárbara Barros,966538194,"Rua do Carvalhão 75, 8944-209 Vila Real",2022-04-01
18822880831,120838345,Luciana Andrade,931745360,"Travessa de Mota 38, 6414-596 Rebordosa",2011-12-08
35314142011,357451828,William Garcia,938970295,"Avenida Salvador Garcia 7, 2303-737 Trofa",1938-11-29
26214420363,151852887,Vitória de Andrade,967314334,"Largo do Ouro 2, 1315-545 Póvoa de Varzim",2005-08-09
11616402534,158949671,Mateus Teixeira-Ramos,911892928,"Avenida Mário Alves 45, 0389-392 Vale de Cambra",1984-04-22
52939942926,363138331,Micael do Domingues,910299338,"Avenida Freitas 23, 7048-210 Serpa",1980-10-01
88055180926,256353882,Salomé-Caetana Abreu,934759837,"Travessa de Torres 36, 2015-376 Cartaxo",2020-03-17
63565638410,337799687,Rafael Sousa,912867757,"Largo Monteiro 128, 1117-776 Penafiel",1934-11-28
77816380506,242703957,Nair Borges,930394965,"Alameda Assunção 54, 3819-242 Quarteira",1943-04-06
15481721552,337168729,Sandro Araújo,910730250,"Avenida do Arrabalde 119, 4606-418 Vila Real",1987-07-20
92457814506,277465720,Flor Machado,938380420,"Rua dos Fenícios 408, 9995-948 Rio Tinto",1976-02-23
91643570285,364636578,Eva Santos,964240913,"Rua Vicente Lourenço 220, 7971-804 Sabugal",1998-02-28
10081713860,157327309,Afonso Melo,960905724,"Praça de Oliveira 25, 9464-328 Montijo",2012-10-01
15968803390,134365117,Paulo Cardoso,969171618,"Praça de Pina Manique 53, 2368-267 Sintra",1917-01-17
67221346250,133081080,Lara Marques,936531492,"Avenida de Campolide 27, 0291-819 Mangualde",1947-03-10
57115978138,206342094,Artur Gonçalves,911732029,"Rua Matias 46, 1581-396 Ponte de Sor",1946-10-05
36873360499,322784996,David Costa-Magalhães,915341517,"Travessa de Figueiredo 95, 9170-528 Lagoa",2013-02-22
36778315232,249711623,Rui Leite,964325175,"Avenida de Antunes 40, 5644-690 Lagos",1983-09-18
34877741292,262448354,Matilde Nogueira,917938102,"Alameda Valente 3, 2242-289 Marco de Canaveses",1916-07-01
51677743282,337159603,Rui Batista,964322746,"Alameda de Alves 24, 4043-241 Rio Tinto",1938-02-06
18157407291,145816446,Yasmin Neves,913055315,"Rua de Barbosa 83, 2428-202 Vila Nova de Famalicão",1948-04-17
50368787905,393586781,Ariana Faria,939783376,"Rua Salvador Freitas 91, 5725-268 Rio Maior",1977-10-17
